model,observation_horizon_sec,release_time_sec,available_station_count,event_count,station_mae,station_rmse,station_bias,event_mae,event_rmse,event_bias,event_abs_step_p95,station_abs_step_p95
phase39,173,179.0,158,8,0.3149597579320754,0.39957076595596625,-0.011769914125675447,0.1717304627398596,0.20950202435455054,0.030511475896308204,0.08502071706381648,0.0973415847101702
phase47,173,179.0,158,8,0.38773489100631797,0.49688992430511336,0.2248646156122781,0.3848833262370934,0.4654757901277652,0.21785454217021005,0.010228350333334867,0.03986913442907777
phase48,173,179.0,158,8,0.401699144076524,0.5538340246245604,0.2319014391458201,0.27562897086620364,0.3203980899537488,0.13210801052106236,0.01932751115604442,0.030712159969167274
phase39,174,180.0,158,8,0.30772265297446244,0.39333324577602274,-0.01828521281889197,0.16467767038083114,0.19796101960683415,0.024049842751518447,0.04424009688435937,0.07622751960483294
phase47,174,180.0,158,8,0.3854846690132476,0.4952905399836559,0.22612457159129107,0.3808258428899446,0.46185549336721515,0.2142915126621293,0.015003377906481227,0.033915945112809424
phase48,174,180.0,158,8,0.3964000022971497,0.5481358710125804,0.22735374025193725,0.2705650854715993,0.31403530303871474,0.12823166597261304,0.01526159804981457,0.027011232156767588
phase39,175,181.0,158,8,0.30176616430928405,0.3873770485441259,-0.007567724003212991,0.16291639433756688,0.1965197501899178,0.024461061966849273,0.01962950104058052,0.059395738496183854
phase47,175,181.0,158,8,0.38297723041856424,0.49295433775960457,0.22699991007732712,0.37449591276834937,0.4567562610785486,0.21076834417734647,0.01737022587376362,0.03159625680797365
phase48,175,181.0,158,8,0.3917262603296851,0.5439274794388749,0.22428322233690184,0.26665545577788996,0.30964936142984,0.12566788651756866,0.009516920580765963,0.027766810530191057
phase39,176,182.0,158,8,0.2975112807992025,0.38147514073990496,0.01095496639477384,0.16643287725217903,0.1983392421988663,0.03409878686268941,0.02790153387161513,0.0639739159378414
phase47,176,182.0,158,8,0.3847939242954743,0.4920856746391883,0.22793756462927983,0.3699558590386489,0.4494512480097011,0.20475157476011296,0.01632901617883693,0.03442552010801441
phase48,176,182.0,158,8,0.38771821820628904,0.5406959667436882,0.22251076038598058,0.2632952225130848,0.30638625682635473,0.12397750010821562,0.006633203928857778,0.023551435050008875
phase39,177,183.0,158,8,0.2948001097435355,0.37798288278609243,0.02401537349695623,0.16689731955934262,0.19796393996303896,0.039556237470259825,0.01813337749733534,0.05776182351545392
phase47,177,183.0,158,8,0.38715268100415445,0.4931490495641249,0.2311286597668338,0.3692632203612095,0.4459843746433473,0.2014409559017104,0.010134818154846846,0.036633856246524814
phase48,177,183.0,158,8,0.3852585893971997,0.538786904289569,0.22266106121722498,0.26168139674928714,0.3044616668424195,0.12250685147789897,0.006119280181386608,0.01956998447641532
phase39,178,184.0,158,8,0.29033840338007505,0.3747214125542432,0.026226556170377693,0.16123748324127618,0.19168415417641607,0.036478064708885594,0.01598907528961546,0.04379017597916857
phase47,178,184.0,158,8,0.39153007762887376,0.4966748813103814,0.23783605088879287,0.37060190899628853,0.44684069575002205,0.2023212671901603,0.01197490649340329,0.03954706271937374
phase48,178,184.0,158,8,0.3848169117611175,0.538823019847979,0.22490715085981453,0.26038366809124225,0.30472438268093643,0.12426501134532975,0.0073780709969947,0.024690597082778924
phase39,179,185.0,158,8,0.28784963635476796,0.3728054681863703,0.019381723484906445,0.15374173313299067,0.1807963900830448,0.02688026113372466,0.02973763159959115,0.06554451280087231
phase47,179,185.0,158,8,0.3955737706918655,0.5010103134762115,0.2459635036149471,0.37526372677059416,0.453969955079229,0.20760793625001883,0.03211536267330184,0.046426191636071444
phase48,179,185.0,158,8,0.38709489216251985,0.5403006970172959,0.22843386060681622,0.2606562080225292,0.30667349282384604,0.12664672345584393,0.008497447350299623,0.025570106639398484
phase39,180,186.0,158,8,0.28736255441934294,0.3750972586421267,0.011297544320980056,0.14639564279664696,0.17284639531065402,0.017915839454390015,0.025642040380285946,0.06186836375424717
phase47,180,186.0,158,8,0.3978130172002735,0.5043621035610075,0.25207474710114786,0.3790954325843683,0.4567917070281308,0.21167299236584736,0.020978499396166937,0.0445623903627465
phase48,180,186.0,158,8,0.3894886510820123,0.5419071011058878,0.2320381142270288,0.2612595125699321,0.3086226770941876,0.1283472166605436,0.006694755300076813,0.028172998168807983
phase39,181,187.0,158,8,0.28825805973172663,0.3787889967601049,0.011636903107315159,0.14532208433783433,0.17203456471428852,0.01181170977223156,0.018558162034627252,0.052172211167684855
phase47,181,187.0,158,8,0.3986632976429102,0.5063115465208011,0.25450728191599936,0.3798466335152909,0.45806232120955026,0.21250485051130064,0.010946970030803582,0.03699802911179072
phase48,181,187.0,158,8,0.3911397152733889,0.5425691538438605,0.23461800252497328,0.2634829316581565,0.312477475516301,0.13134325065590013,0.011242063599405671,0.02886827235045646
phase39,182,188.0,158,8,0.29082778757238753,0.38284643459302553,0.022039161246321052,0.15082694365363902,0.17747465792306102,0.018473804259781512,0.02164946695934704,0.049687193568312665
phase47,182,188.0,158,8,0.3983996468248673,0.5075430112250732,0.2544862071390941,0.3802675338674548,0.46146470057436184,0.21400260769900092,0.015540641308126267,0.03550242157504498
phase48,182,188.0,158,8,0.3906795945364525,0.5406627206699128,0.23451706216969234,0.26308376386439125,0.3126413275967193,0.13168374710812714,0.0038005338218772165,0.027390114171629624
phase39,183,189.0,158,8,0.2931359357972993,0.38566120051540925,0.03513148477728169,0.1592029601869236,0.18680682718697422,0.03060783573559145,0.025464797745442833,0.04856733845011516
phase47,183,189.0,158,8,0.39753467359846817,0.5085599558313898,0.25350734591136925,0.3855093006771677,0.4671269754986538,0.22079066973440598,0.014271070646613721,0.03645081730910722
phase48,183,189.0,158,8,0.387689713344832,0.5359487282897535,0.23141155465505683,0.2600179582158074,0.3080314717853132,0.12884059339801401,0.014712153919336484,0.034932329208250235
phase39,184,190.0,158,8,0.2939191220574452,0.38544905435071475,0.043761201874883124,0.16924554997127284,0.19637411302634689,0.041992083947364645,0.02411444652897154,0.048080390665235305
phase47,184,190.0,158,8,0.39571514565254984,0.5087453633937874,0.25210779966717467,0.3901741693367966,0.4713982777318237,0.2269407867680675,0.018106651555628912,0.03689582840745234
phase48,184,190.0,158,8,0.38248561888005594,0.529749178332036,0.22603754688503414,0.25523872641984047,0.3007804579655443,0.12408206471318428,0.020686549834178558,0.04006192617291822
phase39,185,191.0,158,8,0.2917130244035167,0.381813082724344,0.04409466524426018,0.17318599626322195,0.19900029036546224,0.04697349958918984,0.01804713830262834,0.048844651930253946
phase47,185,191.0,158,8,0.39215965215739806,0.5074891761020367,0.249782315555665,0.3915334345122409,0.47293873698888045,0.22942546702612943,0.016945512096841274,0.03523773881109476
phase48,185,191.0,158,8,0.37565841202736094,0.5225524098123882,0.21901442773969132,0.2588387310737261,0.3075345477482097,0.12748160572670852,0.029062246778695604,0.04448908696793961
phase39,186,192.0,158,8,0.2860552933839808,0.3754135677789615,0.03232800362200336,0.17196135865651208,0.19772297260748564,0.044234356291753985,0.01619439684507835,0.06345142477342867
phase47,186,192.0,158,8,0.3874614214100169,0.5054238427842043,0.24664114737477266,0.38981534917349225,0.47635392253444997,0.22825955105941464,0.027020347510100646,0.0368632424342144
phase48,186,192.0,158,8,0.3685880764234122,0.514768126011658,0.21140925947231276,0.25834665301770265,0.30504514482523126,0.12665509818329268,0.011992712578349794,0.042966000780146896
phase39,187,193.0,158,8,0.27656648194046596,0.3683252629297375,0.008927761648153629,0.15523796182060745,0.1910696723611911,0.0205790737537892,0.06538841656264126,0.09893169196761636
phase47,187,193.0,158,8,0.3854787392756588,0.5030502808925922,0.24271614533206598,0.39459905877296597,0.48172511844106536,0.22821739211349845,0.026144300108912152,0.041794757558292484
phase48,187,193.0,158,8,0.3618255311859653,0.5069708985568365,0.204085323774716,0.2546568406379015,0.2994488975977204,0.12256030698761067,0.016959129355201823,0.04150278365289087
phase39,188,194.0,158,8,0.271018917527534,0.3629412571737463,-0.018220521651617062,0.1453697627578826,0.18936861373836944,-0.004568360340240107,0.06964708259891561,0.09612562726516335
phase47,188,194.0,158,8,0.3838088938936663,0.5006887184133382,0.2388610822351295,0.392931948777992,0.48426585717954007,0.22983782994059399,0.02240982401651523,0.04360514334564885
phase48,188,194.0,158,8,0.355898798827756,0.49984291714077744,0.19738687507922545,0.25251062191640183,0.2955972356395854,0.12004377887764617,0.012978490781402473,0.040233593359087924
phase39,189,195.0,158,8,0.2691578468244147,0.3585251787438574,-0.038838527341449686,0.15322680033685143,0.19058975208154902,-0.02142600542047013,0.038363481378056494,0.079819854536491
phase47,189,195.0,158,8,0.382256288364255,0.49854224146316434,0.2358608035635145,0.3872050290753263,0.4849406843629952,0.22664331521156822,0.04857488235108944,0.04406444396510124
phase48,189,195.0,158,8,0.35011989148418565,0.4933220772607612,0.19132264572239593,0.2505409460743885,0.2924389561135325,0.11779493084530934,0.011206821305481627,0.032575948164202485
phase39,190,196.0,158,8,0.2661822459050747,0.35290536981698495,-0.04884565549143036,0.15721329077220425,0.19248373131698246,-0.027917022215498855,0.030021904585992847,0.05406755534102137
phase47,190,196.0,158,8,0.38079048628747375,0.497006522259242,0.23463568605269441,0.38099783771294693,0.4798853289859776,0.22015640236339717,0.023251884725065425,0.04140131549759639
phase48,190,196.0,158,8,0.34449339980393023,0.48685332381398966,0.18590721162467058,0.24828264404670053,0.28992235639648356,0.11552557274967845,0.008805051745306878,0.03231092610979769
phase39,191,197.0,158,8,0.26249671853492595,0.34632333936543713,-0.048841746030002235,0.15199993427672953,0.1923096993687723,-0.021107168125715114,0.022394436919488565,0.05189407704861587
phase47,191,197.0,158,8,0.3798927339370168,0.4960556405008962,0.23521760439979758,0.3768394033044813,0.47334684076907263,0.21479328945112908,0.01374821609346388,0.03602777869495349
phase48,191,197.0,158,8,0.33974996399352225,0.48069715941405844,0.1812976462205482,0.2461934367145029,0.28781994872913624,0.11350101614904218,0.006592988748224203,0.03051259894209336
phase39,192,198.0,158,8,0.2586350608019269,0.34037913365795847,-0.04039843314141078,0.14566262836006794,0.19322789633588225,-0.006426288515124279,0.02691773258941685,0.051730685109414275
phase47,192,198.0,158,8,0.379732622818745,0.49532728978817675,0.2364216395395713,0.37310462388176935,0.46690496787329533,0.20945122195990995,0.020101336063577103,0.031145010156201438
phase48,192,198.0,158,8,0.33607557102838553,0.4752827129368053,0.17753228630458534,0.2442364274341321,0.2857153999949991,0.11150757196631977,0.006417541250704727,0.028675106132864777
phase39,193,199.0,158,8,0.2600420905917293,0.33813513140449836,-0.025905097635627507,0.13664541355032833,0.19542957787518636,0.010969835606380762,0.03419747596890481,0.053922881813404475
phase47,193,199.0,158,8,0.37997378361288997,0.4947266086964594,0.23736915153889487,0.371629093774446,0.4631728832507655,0.20639250166548084,0.021507248823763432,0.03209575183232412
phase48,193,199.0,158,8,0.3328146814530202,0.470560491920083,0.17450113957999974,0.2410631458167264,0.28132323652261343,0.1082625341939295,0.01387628765625281,0.02861447632461936
phase39,194,200.0,158,8,0.26284782349372204,0.3394117488823378,-0.010784055415187182,0.1372884070047804,0.20048148541403635,0.020980887018788863,0.02086118035438584,0.04213831799670689
phase47,194,200.0,158,8,0.3802181889706968,0.49424138101009407,0.23773191553602352,0.369969555357628,0.45836413939207604,0.20357817182558546,0.022968515329112583,0.030983867130245844
phase48,194,200.0,158,8,0.32941928250962543,0.4654776360819799,0.17100082396542562,0.23539691241172356,0.2731020027898157,0.10245245248953727,0.026210055250471456,0.026754291345349016
phase39,195,201.0,158,8,0.26359890621014126,0.34185474836814417,0.002693202713966291,0.1401221335672015,0.20251790818098747,0.03184056337682517,0.0290173508561501,0.0541037677285064
phase47,195,201.0,158,8,0.38176991953271233,0.4951643671682402,0.23788798519008697,0.369290318454479,0.45405919872054984,0.20202608257075594,0.023236195532593172,0.04106758553052132
phase48,195,201.0,158,8,0.32552339678075215,0.46006715336267673,0.16678872273932102,0.2338595814813249,0.27289845308736593,0.10076182467470951,0.018195918536732185,0.0254275898901728
phase39,196,202.0,158,8,0.2658562816049217,0.3450894149614597,0.007783298444873301,0.13999498207680394,0.20362556848906443,0.034566794362134945,0.010075885776062594,0.0529327392180262
phase47,196,202.0,158,8,0.38310965650401724,0.4971573754496067,0.2390390831624425,0.3682683973577492,0.44972973391907484,0.20019712080783325,0.009787113931569235,0.03618002654900359
phase48,196,202.0,158,8,0.3217727488026928,0.4549906843598895,0.1629539382929766,0.2317799595866893,0.270339703425037,0.09851819495348357,0.011413590692617551,0.022272656852241786
phase39,197,203.0,158,8,0.2648423713747864,0.3469389900971232,0.003283688179473093,0.13707480916446568,0.20251408478330749,0.028877705636602857,0.021569570691460434,0.0584727054754135
phase47,197,203.0,158,8,0.3817798196104581,0.4982877885430597,0.24105130139822012,0.36923817944234294,0.450311386278795,0.2000997316508073,0.009273279999798456,0.03676670704281664
phase48,197,203.0,158,8,0.31830303973619034,0.4506018505680245,0.16012381608004142,0.22793091173259772,0.26495355774439583,0.09450287870091201,0.021102011844696053,0.02186129157219683
phase39,198,204.0,158,8,0.26292659667494206,0.3474558740686642,-0.0060216968462065085,0.13839495372427502,0.19956454609365923,0.022376432354556997,0.0200417332590967,0.06578573825611089
phase47,198,204.0,158,8,0.38283118186862664,0.49913087517007665,0.2420994614599039,0.375807745323151,0.4585911865128991,0.20568466758337478,0.030308389911650867,0.03335839945068698
phase48,198,204.0,158,8,0.3153919833765972,0.4470956140095209,0.15860355443245158,0.226094372059104,0.261855274584571,0.09265806239190999,0.013936183198053289,0.02342879308280388
phase39,199,205.0,158,8,0.2611772281570174,0.3471128988920633,-0.01264299604677796,0.14189130273714012,0.19564699491626827,0.011263419531428398,0.019956355609001837,0.05551660607284801
phase47,199,205.0,158,8,0.38173776316698826,0.4991367907233642,0.24088146904994598,0.38430697502501787,0.4710901977147854,0.21367859450405957,0.040072086948287684,0.03886705570488828
phase48,199,205.0,158,8,0.31319515281830757,0.4444689136341903,0.15826576937056117,0.22614319228413438,0.26239813925694977,0.09286541424558514,0.0022071342262314883,0.022997112135426486
phase39,200,206.0,158,8,0.2608238970755969,0.3464411264699276,-0.01395646198481946,0.14773733487360796,0.1967891598348962,0.00760177096497161,0.020574251550346905,0.04667442890847472
phase47,200,206.0,158,8,0.3793963533778477,0.49753042331812675,0.23798133232824997,0.38882170404455796,0.47894584010280106,0.2180309473578682,0.024013828962348764,0.03872637250001097
phase48,200,206.0,158,8,0.3115117327011439,0.44215150622461485,0.15807620272704342,0.22527695768711153,0.2612888159446436,0.09225752820825173,0.005342597617641862,0.01767096403986722
