method,observation_horizon_sec,event,mw_pred_median,mw_catalog,mw_stf_native,error_vs_catalog,error_vs_stf_native,n_stations,pred_std,pred_iqr
released_ref,94,RatIslands2014,7.90000057220459,7.900000095367432,7.974172115325928,4.76837158203125e-07,-0.07417154312133789,3,0.0,0.0
released_ref,94,SandPoint2020,7.599999904632568,7.599999904632568,7.618760108947754,0.0,-0.018760204315185547,9,0.0,0.0
released_ref_constrained,94,Anchorage2018,7.099999904632568,7.099999904632568,7.046270847320557,0.0,0.05372905731201172,8,0.0,0.0
released_ref_constrained,94,Maule2010,8.199803352355957,8.800000190734863,8.789259910583496,-0.6001968383789062,-0.5894565582275391,16,0.5203691201927081,0.802087664604187
released_ref_constrained,94,Noto2024,7.5,7.5,7.508084774017334,0.0,-0.008084774017333984,397,0.06899330417764238,0.0
released_ref_constrained,94,Parkfield2004,5.970000267028809,5.96999979019165,6.0,4.76837158203125e-07,-0.029999732971191406,11,0.0,0.0
released_ref_constrained,94,RatIslands2014,7.90000057220459,7.900000095367432,7.974172115325928,4.76837158203125e-07,-0.07417154312133789,3,0.0,0.0
released_ref_constrained,94,SandPoint2020,7.599999904632568,7.599999904632568,7.618760108947754,0.0,-0.018760204315185547,9,0.0,0.0
released_ref,95,Anchorage2018,7.099999904632568,7.099999904632568,7.046270847320557,0.0,0.05372905731201172,8,0.0,0.0
released_ref,95,Maule2010,8.129263877868652,8.800000190734863,8.789259910583496,-0.6707363128662109,-0.6599960327148438,18,1.4149636164917063,1.000095248222351
released_ref,95,Noto2024,7.5,7.5,7.508084774017334,0.0,-0.008084774017333984,397,0.06358873454729841,0.0
released_ref,95,Parkfield2004,5.970000267028809,5.96999979019165,6.0,4.76837158203125e-07,-0.029999732971191406,11,0.0,0.0
released_ref,95,RatIslands2014,7.90000057220459,7.900000095367432,7.974172115325928,4.76837158203125e-07,-0.07417154312133789,3,0.0,0.0
released_ref,95,SandPoint2020,7.599999904632568,7.599999904632568,7.618760108947754,0.0,-0.018760204315185547,9,0.0,0.0
released_ref_constrained,95,Anchorage2018,7.099999904632568,7.099999904632568,7.046270847320557,0.0,0.05372905731201172,8,0.0,0.0
released_ref_constrained,95,Maule2010,8.224933624267578,8.800000190734863,8.789259910583496,-0.5750665664672852,-0.564326286315918,16,0.4892370610643731,0.7581373453140259
released_ref_constrained,95,Noto2024,7.5,7.5,7.508084774017334,0.0,-0.008084774017333984,397,0.06358873454729841,0.0
released_ref_constrained,95,Parkfield2004,5.970000267028809,5.96999979019165,6.0,4.76837158203125e-07,-0.029999732971191406,11,0.0,0.0
released_ref_constrained,95,RatIslands2014,7.90000057220459,7.900000095367432,7.974172115325928,4.76837158203125e-07,-0.07417154312133789,3,0.0,0.0
released_ref_constrained,95,SandPoint2020,7.599999904632568,7.599999904632568,7.618760108947754,0.0,-0.018760204315185547,9,0.0,0.0
released_ref,96,Anchorage2018,7.099999904632568,7.099999904632568,7.046270847320557,0.0,0.05372905731201172,8,0.0,0.0
released_ref,96,Maule2010,8.159924030303955,8.800000190734863,8.789259910583496,-0.6400761604309082,-0.629335880279541,18,1.4161235705816075,0.9541549682617188
released_ref,96,Noto2024,7.5,7.5,7.508084774017334,0.0,-0.008084774017333984,397,0.05864399256926391,0.0
released_ref,96,Parkfield2004,5.970000267028809,5.96999979019165,6.0,4.76837158203125e-07,-0.029999732971191406,11,0.0,0.0
released_ref,96,RatIslands2014,7.90000057220459,7.900000095367432,7.974172115325928,4.76837158203125e-07,-0.07417154312133789,3,0.0,0.0
released_ref,96,SandPoint2020,7.599999904632568,7.599999904632568,7.618760108947754,0.0,-0.018760204315185547,9,0.0,0.0
released_ref_constrained,96,Anchorage2018,7.099999904632568,7.099999904632568,7.046270847320557,0.0,0.05372905731201172,8,0.0,0.0
released_ref_constrained,96,Maule2010,8.248469352722168,8.800000190734863,8.789259910583496,-0.5515308380126953,-0.5407905578613281,16,0.4624524790597159,0.7180118560791016
released_ref_constrained,96,Noto2024,7.5,7.5,7.508084774017334,0.0,-0.008084774017333984,397,0.05864399256926391,0.0
released_ref_constrained,96,Parkfield2004,5.970000267028809,5.96999979019165,6.0,4.76837158203125e-07,-0.029999732971191406,11,0.0,0.0
released_ref_constrained,96,RatIslands2014,7.90000057220459,7.900000095367432,7.974172115325928,4.76837158203125e-07,-0.07417154312133789,3,0.0,0.0
released_ref_constrained,96,SandPoint2020,7.599999904632568,7.599999904632568,7.618760108947754,0.0,-0.018760204315185547,9,0.0,0.0
released_ref,97,Anchorage2018,7.099999904632568,7.099999904632568,7.046270847320557,0.0,0.05372905731201172,8,0.0,0.0
released_ref,97,Maule2010,8.187682151794434,8.800000190734863,8.789259910583496,-0.6123180389404297,-0.6015777587890625,18,1.4178886471394205,0.9072778224945068
released_ref,97,Noto2024,7.5,7.5,7.508084774017334,0.0,-0.008084774017333984,397,0.055002724973800037,0.0
released_ref,97,Parkfield2004,5.970000267028809,5.96999979019165,6.0,4.76837158203125e-07,-0.029999732971191406,11,0.0,0.0
released_ref,97,RatIslands2014,7.90000057220459,7.900000095367432,7.974172115325928,4.76837158203125e-07,-0.07417154312133789,3,0.0,0.0
released_ref,97,SandPoint2020,7.599999904632568,7.599999904632568,7.618760108947754,0.0,-0.018760204315185547,9,0.0,0.0
released_ref_constrained,97,Anchorage2018,7.099999904632568,7.099999904632568,7.046270847320557,0.0,0.05372905731201172,8,0.0,0.0
released_ref_constrained,97,Maule2010,8.256925582885742,8.800000190734863,8.789259910583496,-0.5430746078491211,-0.5323343276977539,17,1.101051942404826,0.8036985397338867
released_ref_constrained,97,Noto2024,7.5,7.5,7.508084774017334,0.0,-0.008084774017333984,397,0.055002724973800037,0.0
released_ref_constrained,97,Parkfield2004,5.970000267028809,5.96999979019165,6.0,4.76837158203125e-07,-0.029999732971191406,11,0.0,0.0
released_ref_constrained,97,RatIslands2014,7.90000057220459,7.900000095367432,7.974172115325928,4.76837158203125e-07,-0.07417154312133789,3,0.0,0.0
released_ref_constrained,97,SandPoint2020,7.599999904632568,7.599999904632568,7.618760108947754,0.0,-0.018760204315185547,9,0.0,0.0
released_ref,98,Anchorage2018,7.099999904632568,7.099999904632568,7.046270847320557,0.0,0.05372905731201172,8,0.0,0.0
released_ref,98,Maule2010,8.212660312652588,8.800000190734863,8.789259910583496,-0.5873398780822754,-0.5765995979309082,18,1.185076754136828,0.8605672121047974
