variant,event,station,horizon_sec,p_arrival_sec,constrained_window_sec,shape_r_window,delta_mw_window,shape_r_full,delta_mw_full
new3,Maule2010,LSCH,90,85.58885192871094,4.4111480712890625,0.7815382265943633,0.4598872878362599,,
new3,Maule2010,LSCH,120,85.58885192871094,34.41114807128906,-0.46100963133492034,-0.3772103381067229,,
new3,Maule2010,LSCH,160,85.58885192871094,74.41114807128906,-0.6055676960408243,-0.8935687196163773,,
new3,Maule2010,LSCH,200,85.58885192871094,114.41114807128906,0.7452760814618952,0.038621952629206646,0.8805466729110039,0.03870484695474907
new3,Maule2010,MAUL,30,22.29153060913086,7.708469390869141,0.5854249857524618,-0.670860671164486,,
new3,Maule2010,MAUL,60,22.29153060913086,37.70846939086914,0.6488719457745402,0.0007616937554590919,,
new3,Maule2010,MAUL,90,22.29153060913086,67.70846939086914,0.4759719193386166,0.054707802942029815,,
new3,Maule2010,MAUL,120,22.29153060913086,97.70846939086914,0.41001405615274517,0.07443809399861578,,
new3,Maule2010,MAUL,160,22.29153060913086,137.70846939086914,0.8024948080230547,0.07958316996094617,,
new3,Maule2010,MAUL,200,22.29153060913086,177.70846939086914,0.9508224558522017,0.061651718094314134,0.9543187167595032,0.06166016574296407
new3,Maule2010,OVLL,30,76.15076446533203,0.0,,0.0,,
new3,Maule2010,OVLL,60,76.15076446533203,0.0,,0.0,,
new3,Maule2010,OVLL,90,76.15076446533203,13.849235534667969,0.6333857995330425,-0.4972722503822382,,
new3,Maule2010,OVLL,120,76.15076446533203,43.84923553466797,-0.4828441687366759,-1.2369473743282136,,
new3,Maule2010,OVLL,160,76.15076446533203,83.84923553466797,-0.4560697414538496,-1.5581959574304625,,
new3,Maule2010,OVLL,200,76.15076446533203,123.84923553466797,0.9080444467500329,-0.021815959565183007,0.9470077241095731,-0.021790142889116737
new3,Maule2010,PEDR,30,74.63665008544922,0.0,,0.0,,
new3,Maule2010,PEDR,60,74.63665008544922,0.0,,0.0,,
new3,Maule2010,PEDR,90,74.63665008544922,15.363349914550781,0.7568446200241303,-0.03818412351435807,,
new3,Maule2010,PEDR,120,74.63665008544922,45.36334991455078,0.016072331307139625,-0.5642621360858602,,
new3,Maule2010,PEDR,160,74.63665008544922,85.36334991455078,-0.1533001521925556,-0.837895846681258,,
new3,Maule2010,PEDR,200,74.63665008544922,125.36334991455078,0.8575796083969026,-0.168017067138587,0.9118871606539928,-0.16798298831751168
new3,Maule2010,PFRJ,30,74.14918518066406,0.0,,0.0,,
new3,Maule2010,PFRJ,60,74.14918518066406,0.0,,0.0,,
new3,Maule2010,PFRJ,90,74.14918518066406,15.850814819335938,0.5349911334879119,-0.4073378317158971,,
new3,Maule2010,PFRJ,120,74.14918518066406,45.85081481933594,0.08836349418313733,-0.83598711563201,,
new3,Maule2010,PFRJ,160,74.14918518066406,85.85081481933594,-0.03292701013639138,-0.6935682116182971,,
new3,Maule2010,PFRJ,200,74.14918518066406,125.85081481933594,0.679795078946572,-0.6297725057498003,0.796825890418755,-0.6297192241953802
new3,Maule2010,RCSD,30,33.88138961791992,0.0,,0.0,,
new3,Maule2010,RCSD,60,33.88138961791992,26.118610382080078,-0.27302566664010885,-0.7180122745097393,,
new3,Maule2010,RCSD,90,33.88138961791992,56.11861038208008,0.5720947295505485,-0.35950715106554476,,
new3,Maule2010,RCSD,120,33.88138961791992,86.11861038208008,0.6102502603333145,0.1344317076888526,,
new3,Maule2010,RCSD,160,33.88138961791992,126.11861038208008,0.8930248440073327,0.113713535460219,,
new3,Maule2010,RCSD,200,33.88138961791992,166.11861038208008,0.9783860225125978,0.07855291683657484,0.9812836529889702,0.07856296582122368
new3,Maule2010,ROBL,30,45.334754943847656,0.0,,0.0,,
new3,Maule2010,ROBL,60,45.334754943847656,14.665245056152344,0.6182894958946946,-0.4662710245895072,,
new3,Maule2010,ROBL,90,45.334754943847656,44.665245056152344,-0.17405389439505628,-1.3457400769616061,,
new3,Maule2010,ROBL,120,45.334754943847656,74.66524505615234,0.6143759847872866,0.016074013004663712,,
new3,Maule2010,ROBL,160,45.334754943847656,114.66524505615234,0.8695008279114426,0.04767156620959945,,
new3,Maule2010,ROBL,200,45.334754943847656,154.66524505615234,0.8779835644273727,-0.07321925608017565,0.8990657882763816,-0.0732020844613217
new3,Maule2010,SILL,30,95.88967895507812,0.0,,0.0,,
new3,Maule2010,SILL,60,95.88967895507812,0.0,,0.0,,
new3,Maule2010,SILL,90,95.88967895507812,0.0,,0.0,,
new3,Maule2010,SILL,120,95.88967895507812,24.110321044921875,0.3186103830991635,-0.23378156560494112,,
new3,Maule2010,SILL,160,95.88967895507812,64.11032104492188,0.057399858282807005,-0.8675402825282363,,
