method,observation_horizon_sec,event,mw_pred_median,mw_catalog,mw_stf_native,error_vs_catalog,error_vs_stf_native,n_stations,pred_std,pred_iqr
final,29,Kumamoto2016,7.096068382263184,7.0,6.987936019897461,0.0960683822631836,0.10813236236572266,161,0.3751214840113206,0.5609078407287598
final,29,Lefkada2015,6.474305629730225,6.5,6.584547519683838,-0.02569437026977539,-0.11024188995361328,3,0.18433108130926074,0.22210121154785156
final,29,Melinka2016,7.710200309753418,7.599999904632568,7.548134803771973,0.11020040512084961,0.1620655059814453,5,0.25416785795544095,0.33104562759399414
final,29,Mentawai2010,7.253528594970703,7.800000190734863,7.852694034576416,-0.5464715957641602,-0.5991654396057129,9,0.34331922040088714,0.5447325706481934
final,29,Miyagi2011A,7.555111885070801,7.300000190734863,7.2601847648620605,0.2551116943359375,0.29492712020874023,84,0.2804863506156258,0.3160470724105835
final,29,Miyagi2011B,7.563786268234253,7.099999904632568,7.146298408508301,0.46378636360168457,0.41748785972595215,46,0.43122639563661747,0.7897992134094238
final,29,Nepal2015,7.694920301437378,7.800000190734863,7.9343438148498535,-0.10507988929748535,-0.23942351341247559,6,0.2891646627803231,0.3305248022079468
final,29,Nicoya2012,7.543636322021484,7.599999904632568,7.513957500457764,-0.056363582611083984,0.029678821563720703,9,0.11307559811177048,0.18293142318725586
final,29,Simeonof2020,7.765305995941162,7.800000190734863,7.865213871002197,-0.03469419479370117,-0.09990787506103516,19,0.23596065604624636,0.29532313346862793
final,29,Tehuantepec2017,7.934056997299194,8.199999809265137,8.14512825012207,-0.2659428119659424,-0.21107125282287598,4,0.20850034917824978,0.27279818058013916
final,29,Tohoku2011,8.081089973449707,9.100000381469727,9.031342506408691,-1.0189104080200195,-0.9502525329589844,688,0.3196687398614303,0.38132035732269287
final,29,nc73821036,6.625913143157959,6.400000095367432,6.360384464263916,0.22591304779052734,0.26552867889404297,9,0.1839972775834094,0.3166823387145996
final,29,us6000ah9t,7.435166835784912,7.400000095367432,7.415288925170898,0.03516674041748047,0.019877910614013672,5,0.1817452008184769,0.08474111557006836
final,30,2013p543824,6.699092388153076,6.5,6.545749664306641,0.19909238815307617,0.15334272384643555,8,0.1565909310609736,0.27123427391052246
final,30,2013p613797,6.8159003257751465,6.5,6.6639580726623535,0.3159003257751465,0.15194225311279297,10,0.27536352206411696,0.20871257781982422
